id,title,year,runtime,genre,imdb_rating,metascore,num_votes,gross
tt0252444,Long Walk Home,2002,94 min,"Biography, Drama",7.4,80,29292,$6.17M
tt1595656,To the Wonder - Die Wege der Liebe,2012,112 min,"Drama, Romance",5.8,58,29252,$0.59M
tt0091877,Die unglaubliche Entführung der verrückten Mrs. Stone,1986,93 min,"Comedy, Crime",6.9,78,29250,$71.62M
tt0804540,Taxi 4,2007,91 min,"Action, Comedy, Crime",5.5,NA,29238,NA
tt7772582,Niemals selten manchmal immer,2020,101 min,Drama,7.4,92,29217,NA
tt2023690,Sightseers,2012,88 min,"Adventure, Comedy, Crime",6.5,69,29215,$0.04M
tt0443295,"Deine, meine & unsere",2005,88 min,"Comedy, Family, Romance",5.4,38,29199,$53.41M
tt0107985,Der Durchstarter,1993,103 min,"Comedy, Family, Fantasy",6.1,53,29195,$53.58M
tt0067927,Fluchtpunkt San Franzisko,1971,99 min,"Action, Crime, Thriller",7.2,61,29190,NA
tt0113870,Murder in the First,1995,122 min,"Drama, Thriller",7.3,NA,29179,$17.38M
tt0968264,Die Lincoln Verschwörung,2010,122 min,"Crime, Drama, History",6.9,55,29167,$11.54M
tt1028576,Secretariat - Ein Pferd wird zur Legende,2010,123 min,"Biography, Drama, Family",7.2,61,29155,$59.71M
tt1592281,Take This Waltz,2011,116 min,"Comedy, Drama",6.5,68,29143,$1.24M
tt0100133,Memphis Belle,1990,107 min,"Action, Drama, War",6.9,59,29122,$27.44M
tt0469623,Eine neue Chance,2007,118 min,Drama,7.1,63,29115,$3.29M
tt2140465,Tanu Weds Manu Returns,2015,128 min,"Comedy, Drama, Romance",7.6,NA,29098,NA
tt1821658,"Operation: Nussknacker - Auf die Nüsse, fertig, los!",2014,85 min,"Animation, Adventure, Comedy",5.7,37,29096,$64.25M
tt0091670,Opfer,1986,149 min,Drama,7.9,NA,29072,$0.30M
tt7946422,Prospect,2018,100 min,"Adventure, Drama, Sci-Fi",6.3,68,29057,NA
tt1440161,Kein Mittel gegen Liebe,2011,107 min,"Comedy, Drama, Fantasy",6.2,14,29054,$0.01M
tt2652092,The Good Lie - Der Preis der Freiheit,2014,110 min,"Biography, Drama",7.4,65,29052,$2.72M
tt0291350,Millennium Actress,2001,87 min,"Animation, Drama, Fantasy",7.8,70,29051,$0.19M
tt0101669,Schatten der Vergangenheit,1991,107 min,"Crime, Drama, Mystery",6.8,66,29040,$38.02M
tt4262980,Shin Godzilla,2016,120 min,"Action, Drama, Horror",6.8,67,29025,$1.92M
tt3089630,Artemis Fowl,2020,95 min,"Adventure, Family, Fantasy",4.2,31,29009,NA
tt0117737,Gefühl und Verführung,1996,118 min,"Drama, Mystery, Romance",6.5,60,29004,$4.57M
tt0097940,Mystery Train,1989,110 min,"Comedy, Crime, Drama",7.5,80,28999,$0.37M
tt0081562,Zwei wahnsinnig starke Typen,1980,111 min,"Comedy, Crime",6.7,56,28991,$101.30M
tt1308728,The Happytime Murders,2018,91 min,"Action, Comedy, Crime",5.4,27,28986,$20.71M
tt1196948,Lang lebe Charlie Countryman,2013,103 min,"Action, Comedy, Drama",6.3,31,28978,$0.01M
tt0058586,Ein Schuß im Dunkeln,1964,102 min,"Comedy, Mystery",7.4,70,28974,$12.37M
tt0057197,Jason und die Argonauten,1963,104 min,"Action, Adventure, Family",7.3,69,28972,$4.58M
tt2139555,Playing It Cool,2014,94 min,"Comedy, Romance",5.9,30,28971,NA
tt2238050,Wie ein weißer Vogel im Schneesturm,2014,91 min,"Drama, Mystery, Thriller",6.4,51,28963,$0.03M
tt0090021,Werwolf von Tarker Mills,1985,95 min,Horror,6.4,26,28962,$5.40M
tt0119485,Kundun,1997,134 min,"Biography, Drama, History",7,74,28926,$5.53M
tt0112760,Die Piratenbraut,1995,124 min,"Action, Adventure, Comedy",5.7,37,28918,$10.02M
tt2556308,Holiday,2014,160 min,"Action, Crime, Thriller",7.2,NA,28916,$0.71M
tt6857166,Book Club - Das Beste kommt noch,2018,104 min,"Comedy, Drama, Romance",6.1,53,28911,$68.57M
tt3461252,The Blue Elephant,2014,170 min,"Drama, Horror, Mystery",8,NA,28911,NA
tt8130968,Badla - Der unsichtbare Gast,2019,118 min,"Crime, Drama, Mystery",7.8,NA,28903,$1.86M
tt0408664,Nobody Knows,2004,141 min,Drama,8,88,28890,$0.68M
tt2473510,Paranormal Activity: Ghost Dimension,2015,88 min,"Horror, Mystery",4.6,30,28888,$18.30M
tt3231054,Auferstanden,2016,107 min,"Action, Drama, History",6.3,51,28886,$36.87M
tt10403420,Terrifier 2,2022,138 min,Horror,6.2,59,28877,NA
tt0107843,Codename - Nina,1993,109 min,"Action, Crime, Drama",6.1,53,28865,$30.04M
tt0242998,"Schrei, wenn Du kannst",2001,96 min,"Horror, Mystery, Thriller",4.8,18,28847,$20.38M
tt0060315,Django,1966,91 min,"Action, Western",7.2,75,28840,$0.03M
tt0077269,The Boys from Brazil,1978,100 min,"Drama, Mystery, Sci-Fi",7,40,28836,$19.00M
tt0970468,Miss Pettigrews großer Tag,2008,92 min,"Comedy, Romance",7,63,28833,$12.29M
tt1932718,Thanks for Sharing - Süchtig nach Sex,2012,112 min,"Comedy, Drama, Romance",6.4,54,28813,$1.06M
tt0110006,Pfundskerle,1995,100 min,"Comedy, Drama, Family",6.6,42,28812,$17.69M
tt0438315,Peaceful Warrior - Der Pfad des friedvollen Kriegers,2006,120 min,"Drama, Romance, Sport",7.2,40,28802,$3.96M
tt0468565,Tsotsi,2005,95 min,"Crime, Drama",7.2,70,28786,$2.91M
tt0258068,Der stille Amerikaner,2002,101 min,"Drama, Romance, Thriller",7,84,28782,$12.99M
tt4635372,Masaan,2015,109 min,Drama,8.1,NA,28776,NA
tt2339741,Die Frau in Schwarz 2: Engel des Todes,2014,98 min,"Drama, Horror, Thriller",4.8,42,28776,$26.50M
tt9354944,Jexi,2019,84 min,"Comedy, Romance, Sci-Fi",6,39,28766,NA
tt15145764,Freddy,2022,124 min,"Drama, Mystery, Romance",7.6,NA,28762,NA
tt0080057,Woodoo - Die Schreckensinsel der Zombies,1979,91 min,Horror,6.8,54,28762,NA
tt0072856,Frankensteins Todesrennen,1975,80 min,"Action, Comedy, Sci-Fi",6.2,58,28761,$8.00M
tt0099703,Grifters,1990,110 min,"Crime, Drama, Thriller",6.9,86,28757,$13.45M
tt0963743,Frontalknutschen,2008,100 min,"Comedy, Drama, Romance",6.3,NA,28752,NA
tt12141112,Metal Lords,2022,97 min,"Comedy, Music",6.7,59,28738,NA
tt2935622,The School for Good and Evil,2022,147 min,"Action, Comedy, Drama",5.8,30,28730,NA
tt7961060,Dragonball Super - Broly,2018,100 min,"Animation, Action, Adventure",7.7,59,28722,$30.71M
tt0106333,Baazigar: Betrogene Liebe,1993,175 min,"Crime, Drama, Musical",7.6,NA,28709,NA
tt0775440,Puls,2016,98 min,"Action, Adventure, Horror",4.4,38,28705,NA
tt3120430,Mantus,2014,NA,"Comedy, Drama, Thriller",4.4,NA,28697,NA
tt0454082,Black Christmas,2006,95 min,Horror,4.6,22,28694,$16.24M
tt0023427,Scarface,1932,93 min,"Action, Crime, Drama",7.7,87,28689,NA
tt0120458,Virus - Schiff ohne Wiederkehr,1999,99 min,"Action, Horror, Sci-Fi",5,19,28688,$14.01M
tt0065134,Ein Fressen für die Geier,1970,116 min,"Adventure, Romance, War",7,62,28687,$11.50M
tt0183659,Pollock,2000,132 min,"Biography, Drama",7,77,28676,$8.60M
tt1029235,Max Manus,2008,118 min,"Action, Biography, Crime",7.3,60,28666,NA
tt0329691,Hart am Limit,2004,84 min,"Action, Comedy, Crime",4.1,41,28651,$21.22M
tt1334102,The Resident,2011,91 min,"Crime, Drama, Horror",5.3,NA,28649,NA
tt6527426,Zero,2018,164 min,"Comedy, Drama, Romance",5.2,NA,28643,NA
tt0116999,Marvins Töchter,1996,98 min,Drama,6.7,68,28641,$12.78M
tt3547740,Verstehen Sie die Béliers?,2014,106 min,"Comedy, Drama, Music",7.3,NA,28633,NA
tt0338096,Dirty Dancing 2 - Heiße Nächte auf Kuba,2004,86 min,"Drama, Music, Romance",5.9,39,28632,$14.16M
tt0293815,Friday After Next,2002,85 min,"Comedy, Drama",5.8,35,28627,$32.98M
tt0246894,Rollerball,2002,95 min,"Action, Sci-Fi, Sport",3.1,14,28620,$18.99M
tt2263944,Dragonball Z - Movie 14: Kampf der Götter,2013,85 min,"Animation, Action, Adventure",7.1,NA,28619,$2.55M
tt3148502,Der Zauber in dir - Tamasha,2015,139 min,"Comedy, Drama, Romance",7.3,NA,28619,$1.98M
tt0106375,Eine Familie namens Beethoven,1993,89 min,"Comedy, Family, Romance",4.9,NA,28606,$53.35M
tt2452200,Son of a Gun,2014,108 min,"Action, Crime, Drama",6.4,49,28602,$0.00M
tt3672742,Turbo Kid,2015,93 min,"Action, Adventure, Comedy",6.7,60,28602,$0.05M
tt0294357,Jenseits aller Grenzen,2003,127 min,"Adventure, Drama, Romance",6.4,32,28599,$4.43M
tt7634968,Was Männer wollen,2019,117 min,"Comedy, Fantasy, Romance",5.3,49,28585,$54.61M
tt1924245,Cry Macho,2021,104 min,"Drama, Thriller, Western",5.7,58,28579,NA
tt0310281,A Mighty Wind,2003,91 min,"Comedy, Music",7.2,81,28572,$17.51M
tt0058450,Die Regenschirme von Cherbourg,1964,91 min,"Drama, Musical, Romance",7.8,86,28564,$0.03M
tt0120004,Das Relikt,1997,110 min,"Horror, Mystery, Sci-Fi",5.8,55,28539,$33.96M
tt2343793,Dritte Person,2013,137 min,"Drama, Romance",6.3,38,28533,$1.02M
tt0051744,Das Haus auf dem Geisterhügel,1959,75 min,"Crime, Horror, Mystery",6.8,NA,28495,NA
tt0335559,Total verknallt in Tad Hamilton,2004,96 min,"Comedy, Romance",5.6,52,28492,$17.07M
tt0119313,Eine zweite Chance,1998,114 min,"Drama, Romance",6,42,28476,$60.05M
tt2140507,Edison - Ein Leben voller Licht,2017,108 min,"Biography, Drama, History",6.5,55,28467,NA
tt5562070,Der Wunschdrache,2021,98 min,"Animation, Adventure, Comedy",7.2,59,28450,NA
tt0120654,Dirty Work,1998,82 min,Comedy,6.4,24,28446,$9.98M
tt2126357,Manhattan Queen,2018,103 min,"Comedy, Drama, Romance",5.8,46,28427,$39.28M
tt4273292,Under the Shadow,2016,84 min,"Drama, Fantasy, Horror",6.8,83,28417,$0.03M
tt0114660,Das Leben nach dem Tod in Denver,1995,115 min,"Crime, Drama, Thriller",6.7,46,28404,$0.53M
tt0113228,Der dritte Frühling,1995,101 min,"Comedy, Romance",6.6,46,28399,$69.87M
tt2762506,Bacurau,2019,131 min,"Action, Adventure, Drama",7.3,82,28394,NA
tt0117979,Lügen haben lange Beine,1996,97 min,"Comedy, Romance",6.3,64,28380,$34.07M
tt0866437,Der Jane Austen Club,2007,106 min,"Comedy, Drama, Romance",6.7,61,28373,$3.57M
tt0089908,Oz - Eine phantastische Welt,1985,113 min,"Adventure, Family, Fantasy",6.7,42,28373,NA
tt5607714,Körper und Seele,2017,116 min,"Drama, Fantasy, Mystery",7.5,77,28363,NA
tt0086154,Psycho II,1983,113 min,"Crime, Horror, Mystery",6.5,54,28357,$34.73M
tt0060522,Wie klaut man eine Million?,1966,123 min,"Comedy, Crime, Romance",7.5,NA,28340,NA
tt0046816,Die Caine war ihr Schicksal,1954,124 min,"Drama, War",7.7,63,28328,$21.75M
tt2304771,Mandela: Der lange Weg zur Freiheit,2013,141 min,"Biography, Drama, History",7.1,60,28326,$8.32M
tt0113820,Power Rangers: Der Film,1995,95 min,"Action, Adventure, Family",5.2,40,28313,$38.19M
tt0034398,Der Wolfsmensch,1941,70 min,"Horror, Mystery, Romance",7.2,72,28313,NA
tt1305797,Enthiran,2010,155 min,"Action, Sci-Fi, Thriller",7.1,NA,28284,$4.37M
tt0105488,Strictly Ballroom - Die gegen alle Regeln tanzen,1992,94 min,"Comedy, Drama, Music",7.2,72,28282,$11.74M
tt1879016,Die Täuschung,2021,128 min,"Drama, War",6.6,65,28277,NA
tt11460992,Runway 34,2022,145 min,"Drama, Thriller",7,NA,28272,NA
tt0115683,Bud & Doyle: Total bio. Garantiert schädlich.,1996,91 min,Comedy,4.4,1,28271,$26.76M
tt0361696,Raise Your Voice - Lebe deinen Traum,2004,107 min,"Family, Music, Musical",5.8,33,28260,$10.41M
tt5144174,The Dry,2020,117 min,"Crime, Drama, Mystery",6.8,69,28250,NA
tt6288124,"Don't Worry, weglaufen geht nicht",2018,114 min,"Biography, Comedy, Drama",6.8,67,28222,$1.44M
tt1653665,Goodbye Christopher Robin,2017,107 min,"Biography, Drama, Family",7.1,54,28210,$1.74M
tt1620935,Bleed for This,2016,117 min,"Biography, Drama, Sport",6.8,62,28203,$4.85M
tt1713476,The Bay,2012,84 min,"Horror, Sci-Fi, Thriller",5.7,65,28190,$0.03M
tt0160184,D-Tox - Im Auge der Angst,2002,96 min,"Crime, Thriller",5.3,NA,28168,$0.08M
tt0077523,Der Mann aus San Fernando,1978,114 min,"Action, Comedy",6.3,41,28149,$106.00M
tt4572792,The Book of Henry,2017,105 min,"Crime, Drama, Thriller",6.6,31,28147,$4.22M
tt1464174,Big Mamas Haus - Die doppelte Portion,2011,107 min,"Action, Comedy, Crime",4.4,22,28141,$37.92M
tt0119664,Metro,1997,117 min,"Action, Comedy, Crime",5.5,41,28138,$31.99M
tt13223398,Beast - Jäger ohne Gnade,2022,93 min,"Action, Adventure, Drama",5.6,54,28130,NA
tt0365957,Street Style,2004,95 min,"Drama, Music",3.8,37,28129,$40.07M
tt0061619,El Dorado,1966,126 min,"Drama, Romance, Western",7.5,85,28128,$12.97M
tt3654796,Creep 2,2017,78 min,"Crime, Drama, Horror",6.4,75,28124,NA
tt0048960,In 80 Tagen um die Welt,1956,167 min,"Adventure, Comedy, Family",6.7,69,28119,$42.00M
tt4218696,The Wall,2017,88 min,"Action, Drama, Thriller",6.2,57,28103,$1.80M
tt0120241,Suicide Kings,1997,106 min,"Comedy, Crime, Drama",6.9,43,28097,$1.69M
tt1932767,Das Glück der großen Dinge,2012,99 min,Drama,7.4,74,28093,$1.07M
tt0091778,Poltergeist II - Die andere Seite,1986,91 min,Horror,5.6,49,28083,$41.00M
tt0083943,Firefox,1982,136 min,"Action, Adventure, Thriller",5.9,44,28062,$46.71M
tt0104573,Juice - City War,1992,95 min,"Action, Crime, Drama",7,60,28054,$20.15M
tt0086993,Die Bounty,1984,108 min,"Adventure, Drama, History",7,62,28041,$8.60M
tt0042208,Asphalt-Dschungel,1950,112 min,"Crime, Drama, Film-Noir",7.8,85,28030,NA
tt4648786,Harriet - Der Weg in die Freiheit,2019,125 min,"Action, Biography, Drama",6.7,66,28027,NA
tt0072081,Der rosarote Panther kehrt zurück,1975,113 min,"Comedy, Crime, Mystery",7,61,28025,$41.83M
tt0091223,House - Das Horrorhaus,1985,93 min,"Comedy, Fantasy, Horror",6.1,44,28013,$19.44M
tt0114367,Screamers - Tödliche Schreie,1995,108 min,"Horror, Sci-Fi, Thriller",6.3,NA,28004,$5.78M
tt9691136,Shadow in the Cloud,2020,83 min,"Action, Horror, War",5,66,28003,NA
tt12731980,Old Henry,2021,99 min,"Action, Drama, Western",7.2,69,27984,NA
tt1754700,The Prototype,2022,97 min,"Action, Sci-Fi, Thriller",2.4,NA,27973,NA
tt0426578,Sophie Scholl - Die letzten Tage,2005,120 min,"Biography, Crime, Drama",7.6,76,27969,$0.68M
tt3801314,Kaththi,2014,166 min,"Action, Drama",8.1,NA,27957,NA
tt0107387,Leprechaun - Der Killerkobold,1993,92 min,"Comedy, Fantasy, Horror",4.8,17,27955,$8.56M
tt10065694,Antebellum,2020,105 min,"Drama, Horror, Mystery",5.8,43,27951,NA
tt13833688,The Whale,2022,117 min,Drama,8,60,27907,NA
tt1827512,Der Junge mit dem Fahrrad,2011,87 min,Drama,7.4,87,27942,$1.38M
tt0100514,Rookie - Der Anfänger,1990,120 min,"Action, Crime, Drama",5.9,41,27939,$21.63M
tt0023245,Die Mumie,1932,73 min,"Fantasy, Horror",7,NA,27929,NA
tt2101383,Knight of Cups,2015,118 min,"Drama, Fantasy, Romance",5.6,53,27915,$0.56M
tt0086022,Nostalghia,1983,125 min,Drama,8,NA,27915,$0.01M
tt0810784,Bright Star,2009,119 min,"Biography, Drama, Romance",6.9,81,27906,$4.44M
tt0070215,Mein Name ist Nobody,1973,116 min,"Comedy, Western",7.3,68,27881,$0.39M
tt0486674,Inside Hollywood,2008,104 min,"Comedy, Drama",5.6,NA,27862,$1.09M
tt10161886,The Prom,2020,130 min,"Comedy, Drama, Musical",5.9,55,27842,NA
tt0249478,Tödliches Vertrauen,2001,89 min,"Crime, Thriller",5.6,29,27840,$45.25M
tt0084917,Garp und wie er die Welt sah,1982,136 min,"Comedy, Drama",7.1,63,27833,$29.71M
tt0411951,Tekken,2010,91 min,"Action, Crime, Drama",4.8,NA,27815,NA
tt0829459,Ein mutiger Weg,2007,108 min,"Biography, Drama, History",6.6,74,27807,$9.18M
tt10676012,To All the Boys: Always and Forever,2021,109 min,"Comedy, Drama, Romance",6.3,65,27801,NA
tt0384286,Cry Wolf,2005,90 min,"Drama, Horror, Mystery",5.8,39,27801,$10.05M
tt0087909,Phenomena,1985,116 min,"Crime, Horror, Mystery",6.7,57,27799,NA
tt0061107,Der zerrissene Vorhang,1966,126 min,"Drama, Romance, Thriller",6.6,55,27798,NA
tt0396652,Die Eisprinzessin,2005,98 min,"Comedy, Drama, Family",6,55,27790,$24.38M
tt11027830,Haseen Dillruba - Herzergreifend schön,2021,135 min,"Crime, Drama, Mystery",6.9,NA,27789,NA
tt1742336,"Meine beste Freundin, ihre Schwester und ich",2011,90 min,"Comedy, Drama, Romance",6.7,72,27788,$1.57M
tt2675914,Einer nach dem anderen,2014,116 min,"Action, Comedy, Crime",7.1,74,27782,$0.05M
tt9252468,Mosul,2019,86 min,"Action, Drama, War",7.1,71,27779,NA
tt0067824,Die Todesfaust des Cheng Li,1971,100 min,"Action, Crime, Drama",6.9,NA,27762,$0.04M
tt7430722,War,2019,154 min,"Action, Adventure, Thriller",6.5,NA,27746,NA
tt0437179,See No Evil,2006,84 min,"Action, Horror, Thriller",5,17,27747,$15.03M
tt0113501,Im Sumpf des Verbrechens,1995,102 min,"Action, Crime, Drama",6.4,48,27729,$36.85M
tt0070239,Jesus Christ Superstar,1973,106 min,"Drama, History, Musical",7.3,64,27726,$24.48M
tt0441048,Dhoom 2: Back in Action,2006,152 min,"Action, Crime, Thriller",6.5,NA,27718,$2.64M
tt3152592,Scooby! Voll Verwedelt,2020,93 min,"Animation, Adventure, Comedy",5.6,43,27708,$2.19M
tt0378793,Speak - Die Wahrheit ändert alles,2004,89 min,Drama,7.2,NA,27701,NA
tt0386005,New Police Story,2004,123 min,"Action, Crime, Thriller",6.9,NA,27689,NA
tt6768578,Dogman,2018,103 min,"Crime, Drama, Thriller",7.2,71,27678,$0.15M
tt0117786,"Mr. Nice Guy - Erst kämpfen, dann fragen",1997,101 min,"Action, Adventure, Comedy",6.2,NA,27662,$12.67M
tt7748244,Ölümlü Dünya,2018,107 min,"Action, Comedy, Crime",7.6,NA,27648,NA
tt0094894,Colors - Farben der Gewalt,1988,120 min,"Action, Crime, Drama",6.7,66,27646,$46.62M
tt0204626,The Watcher,2000,97 min,"Crime, Drama, Mystery",5.3,22,27644,$28.93M
tt5460276,Kaabil,2017,139 min,"Action, Crime, Drama",7.1,NA,27631,NA
tt9072352,Relic,2020,89 min,"Drama, Horror, Mystery",6,77,27631,NA
tt1178665,Picknick mit Bären,2015,104 min,"Adventure, Biography, Comedy",6.3,51,27627,$29.47M
tt5121816,El Bar - Frühstück mit Leiche,2017,102 min,"Comedy, Horror, Thriller",6.3,NA,27617,NA
tt12004038,Watcher,2022,91 min,"Drama, Horror, Thriller",6.3,72,27610,NA
tt0318411,Die unbarmherzigen Schwestern,2002,114 min,Drama,7.7,83,27601,$4.89M
tt4458206,Kod Adi K.O.Z.,2015,114 min,"Crime, Mystery",1.7,NA,27598,NA
tt0084237,Das letzte Einhorn,1982,92 min,"Animation, Adventure, Drama",7.3,70,27592,$6.46M
tt0264150,Flight Girls,2003,87 min,"Comedy, Romance",5.3,27,27593,$15.59M
tt2872462,Mistress America,2015,84 min,"Comedy, Drama",6.7,75,27582,$2.46M
tt1929263,Den Himmel gibt's echt,2014,99 min,"Biography, Drama, Family",5.8,47,27569,$91.44M
tt1767372,Broadway Therapy,2014,93 min,"Comedy, Drama",6.1,45,27567,$0.09M
tt0116000,Mighty Ducks 3 - Jetzt mischen sie die Highschool auf,1996,104 min,"Action, Comedy, Drama",5.4,NA,27562,$22.94M
tt0095243,Gorillas im Nebel,1988,129 min,"Biography, Drama",7,NA,27556,$24.72M
tt0281373,Snow Dogs - Acht Helden auf vier Pfoten,2002,99 min,"Adventure, Comedy, Family",5.2,29,27552,$81.17M
tt10309902,Chehre,2021,139 min,"Drama, Mystery, Thriller",6.3,NA,27539,NA
tt0395495,Lieben und lassen,2006,124 min,"Comedy, Drama, Romance",5.9,43,27513,$15.27M
tt0134618,Mystery - New York: Ein Spiel um die Ehre,1999,119 min,"Comedy, Drama, Sport",6.7,49,27497,$8.89M
tt11827628,Memory - Sein letzter Auftrag,2022,114 min,"Action, Crime, Thriller",5.7,41,27488,NA
tt0499554,Reno 911!: Miami - The Movie,2007,80 min,"Comedy, Crime",5.9,47,27486,$20.34M
tt0814685,Frontier(s) - Kennst du deine Schmerzgrenze?,2007,108 min,Horror,6.2,44,27478,NA
tt0099472,Ducktales Der Film: Jäger der verlorenen Lampe,1990,74 min,"Animation, Adventure, Comedy",6.8,NA,27468,$18.12M
tt12015102,VR (Vikrant Rona),2022,148 min,"Action, Crime, Drama",7.1,NA,27466,NA
tt1334553,Dinner for One - Eine mörderische Party,2010,93 min,"Comedy, Crime, Thriller",6.7,48,27452,$0.05M
tt0091083,From Beyond - Aliens des Grauens,1986,85 min,"Horror, Sci-Fi",6.6,60,27427,$1.26M
tt0277941,Gesetzlos - Die Geschichte des Ned Kelly,2003,110 min,"Action, Adventure, Biography",6.4,56,27420,$0.07M
tt1151359,Leaves of Grass,2009,105 min,"Comedy, Crime, Drama",6.4,58,27416,$0.07M
tt1560139,Boy,2010,87 min,"Comedy, Drama",7.5,70,27415,$0.26M
tt0120533,"Celebrity - Schön, reich, berühmt",1998,113 min,"Comedy, Drama",6.3,41,27412,$5.03M
tt1193516,Recep Ivedik,2008,90 min,Comedy,4.8,NA,27406,NA
tt0051418,Blob - Schrecken ohne Namen,1958,86 min,"Horror, Sci-Fi",6.3,58,27392,NA
tt7329656,47 Meters Down: Uncaged,2019,90 min,"Adventure, Drama, Horror",5,43,27378,$21.11M
tt2582502,Väter und Töchter - Ein ganzes Leben,2015,116 min,Drama,7,31,27371,NA
tt0094715,Freundinnen,1988,123 min,"Comedy, Drama, Music",6.9,46,27354,$57.04M
tt0045555,Heißes Eisen,1953,89 min,"Crime, Film-Noir, Thriller",7.9,NA,27349,NA
tt0278823,Hollywood Ending,2002,112 min,"Comedy, Romance",6.5,46,27345,$4.84M
tt5354160,Aynabaji,2016,147 min,"Crime, Mystery, Thriller",9,NA,27325,NA
tt0473367,Jaane Tu... Ya Jaane Na,2008,155 min,"Comedy, Drama, Romance",7.4,NA,27310,$0.60M
tt0094025,Die Nacht hat viele Augen,1987,117 min,"Action, Comedy, Crime",6.7,69,27308,$65.67M
tt3369806,Max: Bester Freund. Held. Retter.,2015,111 min,"Adventure, Drama, Family",6.6,47,27305,$42.65M
tt0074695,Steiner - Das Eiserne Kreuz,1977,132 min,"Drama, War",7.4,64,27304,NA
tt9614460,Chhapaak,2020,120 min,"Biography, Drama",5.3,NA,27294,NA
tt10310140,Fatman,2020,100 min,"Action, Adventure, Comedy",5.9,40,27284,NA
tt0061809,Kaltblütig,1967,134 min,"Biography, Crime, Drama",7.9,89,27276,NA
tt6108090,Secret Superstar,2017,150 min,"Drama, Music",7.8,NA,27276,NA
tt5078204,Plötzlich Papa,2016,118 min,"Comedy, Drama",7.3,NA,27256,NA
tt0038890,"Rom, offene Stadt",1945,103 min,"Drama, Thriller, War",8,NA,27234,NA
tt0120901,Leslie Nielsen ist sehr verdächtig,1998,87 min,"Action, Comedy, Thriller",6,NA,27227,$9.62M
tt0155776,Der zuckersüße Tod,1999,78 min,"Comedy, Crime, Thriller",5.6,22,27222,$3.07M
tt5165344,Rustom,2016,148 min,"Crime, Drama, Thriller",7,NA,27222,$1.09M
tt0085701,Begierde,1983,97 min,"Drama, Horror",6.6,52,27217,$5.98M
tt3014284,The Lego Ninjago Movie,2017,101 min,"Animation, Action, Adventure",6,55,27212,$59.28M
tt0080365,Ein Mann für gewisse Stunden,1980,117 min,"Crime, Drama, Mystery",6.3,57,27204,$23.00M
tt0830558,Jack Ketchum's Evil,2007,91 min,"Crime, Drama, Horror",6.5,29,27198,NA
tt0913968,The Warlords,2007,126 min,"Action, Adventure, Drama",7,70,27196,$0.13M
tt0074851,"Der Mann, der vom Himmel fiel",1976,139 min,"Drama, Sci-Fi",6.6,81,27191,$0.10M
tt0900387,Suite Française - Melodie der Liebe,2014,107 min,"Drama, Romance, Thriller",7,63,27173,NA
tt3612126,The Grudge,2020,94 min,"Fantasy, Horror",4.4,41,27162,NA
tt0100998,Akira Kurosawas Träume,1990,119 min,"Drama, Fantasy",7.7,NA,27153,$1.96M
tt0067309,Klute,1971,114 min,"Crime, Mystery, Thriller",7.1,81,27151,$17.44M
tt1979319,Rurouni Kenshin,2012,134 min,"Action, Adventure, Drama",7.4,NA,27140,NA
tt0081375,Schütze Benjamin,1980,109 min,"Comedy, War",6.2,59,27139,$69.85M
tt0174480,Es begann im September,2000,103 min,"Drama, Romance",5.6,24,27135,$37.75M
