id,stars,n
tt0097108,5,1769
tt0097108,6,3367
tt0097108,7,7256
tt0097108,8,10076
tt0097108,9,6788
tt0097108,10,6444
tt0097123,1,869
tt0097123,2,298
tt0097123,3,387
tt0097123,4,653
tt0097123,5,1644
tt0097123,6,4432
tt0097123,7,11629
tt0097123,8,17978
tt0097123,9,10861
tt0097123,10,10087
tt0097138,1,1694
tt0097138,2,1731
tt0097138,3,2694
tt0097138,4,4541
tt0097138,5,6731
tt0097138,6,5493
tt0097138,7,3665
tt0097138,8,1961
tt0097138,9,1012
tt0097138,10,2751
tt0097162,1,401
tt0097162,2,300
tt0097162,3,490
tt0097162,4,1237
tt0097162,5,3315
tt0097162,6,8822
tt0097162,7,14565
tt0097162,8,7997
tt0097162,9,2357
tt0097162,10,2111
tt0097165,1,2673
tt0097165,2,1568
tt0097165,3,2386
tt0097165,4,4409
tt0097165,5,10001
tt0097165,6,26940
tt0097165,7,82368
tt0097165,8,162782
tt0097165,9,113721
tt0097165,10,92083
tt0097202,1,1185
tt0097202,2,389
tt0097202,3,426
tt0097202,4,752
tt0097202,5,1605
tt0097202,6,3724
tt0097202,7,8784
tt0097202,8,13580
tt0097202,9,8586
tt0097202,10,10135
tt0097216,1,1963
tt0097216,2,680
tt0097216,3,898
tt0097216,4,1412
tt0097216,5,2962
tt0097216,6,6881
tt0097216,7,18120
tt0097216,8,31254
tt0097216,9,21379
tt0097216,10,18692
tt0097223,1,663
tt0097223,2,231
tt0097223,3,228
tt0097223,4,360
tt0097223,5,720
tt0097223,6,1560
tt0097223,7,4131
tt0097223,8,8508
tt0097223,9,7251
tt0097223,10,7703
tt0097239,1,801
tt0097239,2,513
tt0097239,3,906
tt0097239,4,1909
tt0097239,5,4912
tt0097239,6,13551
tt0097239,7,34843
tt0097239,8,32990
tt0097239,9,12651
tt0097239,10,8882
tt0097240,1,303
tt0097240,2,209
tt0097240,3,346
tt0097240,4,677
tt0097240,5,2060
tt0097240,6,5118
tt0097240,7,11046
tt0097240,8,10459
tt0097240,9,4434
tt0097240,10,3387
tt0097257,1,797
tt0097257,2,984
tt0097257,3,1901
tt0097257,4,3191
tt0097257,5,5152
tt0097257,6,4996
tt0097257,7,3246
tt0097257,8,1687
tt0097257,9,575
tt0097257,10,1396
tt0097322,1,253
tt0097322,2,139
tt0097322,3,343
tt0097322,4,779
tt0097322,5,2077
tt0097322,6,4912
tt0097322,7,7553
tt0097322,8,4798
tt0097322,9,1887
tt0097322,10,1835
tt0097351,1,1340
tt0097351,2,766
tt0097351,3,1266
tt0097351,4,2379
tt0097351,5,5676
tt0097351,6,13385
tt0097351,7,27490
tt0097351,8,31459
tt0097351,9,17603
tt0097351,10,20047
tt0097366,1,347
tt0097366,2,314
tt0097366,3,654
tt0097366,4,1552
tt0097366,5,3600
tt0097366,6,6234
tt0097366,7,4850
tt0097366,8,2342
tt0097366,9,914
tt0097366,10,1282
tt0097368,1,944
tt0097368,2,1134
tt0097368,3,2177
tt0097368,4,3880
tt0097368,5,5627
tt0097368,6,4814
tt0097368,7,2781
tt0097368,8,1053
tt0097368,9,356
tt0097368,10,777
tt0097388,1,2969
tt0097388,2,3508
tt0097388,3,4959
tt0097388,4,7061
tt0097388,5,7535
tt0097388,6,5222
tt0097388,7,3372
tt0097388,8,1710
tt0097388,9,786
tt0097388,10,2553
tt0097428,1,1601
tt0097428,2,1728
tt0097428,3,3493
tt0097428,4,8508
tt0097428,5,22922
tt0097428,6,54372
tt0097428,7,63603
tt0097428,8,30371
tt0097428,9,10500
tt0097428,10,14176
tt0097441,1,2060
tt0097441,2,635
tt0097441,3,732
tt0097441,4,1300
tt0097441,5,3578
tt0097441,6,9946
tt0097441,7,27758
tt0097441,8,43415
tt0097441,9,25016
tt0097441,10,22634
tt0097474,1,1685
tt0097474,2,2091
tt0097474,3,3849
tt0097474,4,7062
tt0097474,5,10938
tt0097474,6,8147
tt0097474,7,4506
tt0097474,8,2080
tt0097474,9,796
tt0097474,10,2800
tt0097481,1,540
tt0097481,2,588
tt0097481,3,960
tt0097481,4,1768
tt0097481,5,3507
tt0097481,6,4863
tt0097481,7,4128
tt0097481,8,2838
tt0097481,9,1425
tt0097481,10,2800
tt0097493,1,1169
tt0097493,2,853
tt0097493,3,1331
tt0097493,4,2643
tt0097493,5,6362
tt0097493,6,14592
tt0097493,7,28214
tt0097493,8,25577
tt0097493,9,12631
tt0097493,10,13814
tt0097499,1,629
tt0097499,2,283
tt0097499,3,352
tt0097499,4,580
tt0097499,5,1328
tt0097499,6,2682
tt0097499,7,5800
tt0097499,8,8234
tt0097499,9,4917
tt0097499,10,5613
tt0097523,1,1412
tt0097523,2,1674
tt0097523,3,3209
tt0097523,4,7632
tt0097523,5,20819
tt0097523,6,46841
tt0097523,7,44737
tt0097523,8,18955
tt0097523,9,5364
tt0097523,10,7378
tt0097576,1,4654
tt0097576,2,2389
tt0097576,3,3241
tt0097576,4,5341
tt0097576,5,13220
tt0097576,6,37578
tt0097576,7,124148
tt0097576,8,246789
tt0097576,9,185484
tt0097576,10,138563
tt0097637,1,443
tt0097637,2,536
tt0097637,3,1067
tt0097637,4,2495
tt0097637,5,6193
tt0097637,6,10174
tt0097637,7,7159
tt0097637,8,3269
tt0097637,9,1126
tt0097637,10,1880
tt0097647,1,1775
tt0097647,2,2242
tt0097647,3,4429
tt0097647,4,9104
tt0097647,5,15845
tt0097647,6,14516
tt0097647,7,8464
tt0097647,8,3742
tt0097647,9,1333
tt0097647,10,3902
tt0097659,1,694
tt0097659,2,731
tt0097659,3,1380
tt0097659,4,2837
tt0097659,5,6728
tt0097659,6,14001
tt0097659,7,14144
tt0097659,8,7634
tt0097659,9,2988
tt0097659,10,5920
tt0097722,1,148
tt0097722,2,75
tt0097722,3,108
tt0097722,4,273
tt0097722,5,902
tt0097722,6,2451
tt0097722,7,6186
tt0097722,8,5809
tt0097722,9,2499
tt0097722,10,3092
tt0097733,1,1073
tt0097733,2,710
tt0097733,3,1160
tt0097733,4,2566
tt0097733,5,7573
tt0097733,6,25049
tt0097733,7,65925
tt0097733,8,45680
tt0097733,9,15304
tt0097733,10,14493
tt0097737,1,407
tt0097737,2,470
tt0097737,3,889
tt0097737,4,1955
tt0097737,5,4402
tt0097737,6,6300
tt0097737,7,4055
tt0097737,8,1668
tt0097737,9,511
tt0097737,10,890
tt0097742,1,984
tt0097742,2,729
tt0097742,3,1512
tt0097742,4,3906
tt0097742,5,10725
tt0097742,6,26933
tt0097742,7,33756
tt0097742,8,16301
tt0097742,9,5653
tt0097742,10,6349
tt0097757,1,1474
tt0097757,2,856
tt0097757,3,1666
tt0097757,4,3815
tt0097757,5,10454
tt0097757,6,30540
tt0097757,7,71479
tt0097757,8,72249
tt0097757,9,32577
tt0097757,10,42946
tt0097770,1,568
tt0097770,2,452
tt0097770,3,1051
tt0097770,4,2307
tt0097770,5,5567
tt0097770,6,12142
tt0097770,7,11754
tt0097770,8,5381
tt0097770,9,1774
tt0097770,10,3156
tt0097778,1,1721
tt0097778,2,1849
tt0097778,3,3584
tt0097778,4,7030
tt0097778,5,15736
tt0097778,6,24241
tt0097778,7,16807
tt0097778,8,7133
tt0097778,9,2133
tt0097778,10,3753
tt0097814,1,761
tt0097814,2,341
tt0097814,3,456
tt0097814,4,953
tt0097814,5,2773
tt0097814,6,10225
tt0097814,7,34443
tt0097814,8,51050
tt0097814,9,25514
tt0097814,10,21719
tt0097815,1,454
tt0097815,2,270
tt0097815,3,543
tt0097815,4,1275
tt0097815,5,3621
tt0097815,6,10284
tt0097815,7,22303
tt0097815,8,17223
tt0097815,9,7679
tt0097815,10,7781
tt0097858,1,738
tt0097858,2,484
tt0097858,3,595
tt0097858,4,949
tt0097858,5,2046
tt0097858,6,3770
tt0097858,7,5297
tt0097858,8,3816
tt0097858,9,1653
tt0097858,10,2176
tt0097937,1,578
tt0097937,2,215
tt0097937,3,342
tt0097937,4,607
tt0097937,5,1558
tt0097937,6,4814
tt0097937,7,16224
tt0097937,8,28260
tt0097937,9,14090
tt0097937,10,9031
tt0097940,1,246
tt0097940,2,131
tt0097940,3,232
tt0097940,4,399
tt0097940,5,1014
tt0097940,6,2786
tt0097940,7,7819
tt0097940,8,9413
tt0097940,9,4223
tt0097940,10,2737
tt0097958,1,1652
tt0097958,2,1297
tt0097958,3,2092
tt0097958,4,4038
tt0097958,5,9238
tt0097958,6,20729
tt0097958,7,42117
tt0097958,8,49661
tt0097958,9,29376
tt0097958,10,42649
tt0097981,1,1468
tt0097981,2,1914
tt0097981,3,3911
tt0097981,4,7658
tt0097981,5,12744
tt0097981,6,9241
tt0097981,7,4996
tt0097981,8,2159
tt0097981,9,767
tt0097981,10,2576
tt0098067,1,574
tt0098067,2,343
tt0098067,3,650
tt0098067,4,1296
tt0098067,5,3556
tt0098067,6,8595
tt0098067,7,15466
tt0098067,8,11120
tt0098067,9,5172
tt0098067,10,4834
tt0098084,1,1384
tt0098084,2,1280
tt0098084,3,2364
tt0098084,4,5142
tt0098084,5,11476
tt0098084,6,24694
tt0098084,7,30430
tt0098084,8,16677
tt0098084,9,6208
tt0098084,10,7664
tt0098105,1,3650
tt0098105,2,3417
tt0098105,3,4547
tt0098105,4,5502
tt0098105,5,5507
tt0098105,6,3867
tt0098105,7,2214
tt0098105,8,1027
tt0098105,9,456
tt0098105,10,1650
tt0098141,1,797
tt0098141,2,767
tt0098141,3,1407
tt0098141,4,2552
tt0098141,5,4742
tt0098141,6,5772
tt0098141,7,3751
tt0098141,8,1876
tt0098141,9,726
tt0098141,10,1964
tt0098206,1,1039
tt0098206,2,900
tt0098206,3,1683
tt0098206,4,3232
tt0098206,5,7600
tt0098206,6,15811
tt0098206,7,20655
tt0098206,8,13107
tt0098206,9,5108
tt0098206,10,8381
tt0098253,1,425
tt0098253,2,286
tt0098253,3,313
tt0098253,4,561
tt0098253,5,973
tt0098253,6,1914
tt0098253,7,4169
tt0098253,8,5914
tt0098253,9,3627
tt0098253,10,3748
tt0098258,1,840
tt0098258,2,416
tt0098258,3,755
tt0098258,4,1615
tt0098258,5,4467
tt0098258,6,11760
tt0098258,7,25467
tt0098258,8,23595
tt0098258,9,11521
tt0098258,10,11616
tt0098273,1,309
tt0098273,2,185
tt0098273,3,447
tt0098273,4,1002
tt0098273,5,3114
tt0098273,6,9569
tt0098273,7,15348
tt0098273,8,7560
tt0098273,9,2207
tt0098273,10,1969
tt0098282,1,359
tt0098282,2,421
tt0098282,3,993
tt0098282,4,2101
tt0098282,5,4637
tt0098282,6,11205
tt0098282,7,17223
tt0098282,8,10109
tt0098282,9,3886
tt0098282,10,4743
tt0098382,1,2169
tt0098382,2,2208
tt0098382,3,4082
tt0098382,4,7536
tt0098382,5,14168
tt0098382,6,14726
tt0098382,7,8581
tt0098382,8,3659
tt0098382,9,1355
tt0098382,10,2899
tt0098384,1,830
tt0098384,2,476
tt0098384,3,657
tt0098384,4,1342
tt0098384,5,3216
tt0098384,6,7250
tt0098384,7,13745
tt0098384,8,12624
tt0098384,9,7106
tt0098384,10,10449
tt0098439,1,1198
tt0098439,2,1272
tt0098439,3,2734
tt0098439,4,5493
tt0098439,5,13870
tt0098439,6,29197
tt0098439,7,28663
tt0098439,8,13902
tt0098439,9,4587
tt0098439,10,7129
tt0098536,1,769
tt0098536,2,861
tt0098536,3,1729
tt0098536,4,4323
tt0098536,5,11625
tt0098536,6,22548
tt0098536,7,17810
tt0098536,8,7392
tt0098536,9,2364
tt0098536,10,3253
tt0098546,1,489
tt0098546,2,351
tt0098546,3,604
tt0098546,4,1055
tt0098546,5,2129
tt0098546,6,4299
tt0098546,7,7228
tt0098546,8,5579
tt0098546,9,2853
tt0098546,10,5051
tt0098554,1,581
tt0098554,2,496
tt0098554,3,1001
tt0098554,4,2215
tt0098554,5,6296
tt0098554,6,16944
tt0098554,7,31120
tt0098554,8,21267
tt0098554,9,8845
tt0098554,10,11011
tt0098621,1,618
tt0098621,2,465
tt0098621,3,901
tt0098621,4,1750
tt0098621,5,4447
tt0098621,6,11199
tt0098621,7,17875
tt0098621,8,10484
tt0098621,9,3495
tt0098621,10,3286
tt0098625,1,502
tt0098625,2,373
tt0098625,3,679
tt0098625,4,1567
tt0098625,5,3889
tt0098625,6,6787
tt0098625,7,5536
tt0098625,8,2516
tt0098625,9,808
tt0098625,10,1132
tt0098627,1,1000
tt0098627,2,783
tt0098627,3,1512
tt0098627,4,2882
tt0098627,5,7045
tt0098627,6,14768
tt0098627,7,15064
tt0098627,8,7963
tt0098627,9,2979
tt0098627,10,4651
tt0098635,1,1463
tt0098635,2,880
tt0098635,3,1366
tt0098635,4,2892
tt0098635,5,7715
tt0098635,6,21723
tt0098635,7,55837
tt0098635,8,69316
tt0098635,9,34628
tt0098635,10,29687
tt0098724,1,614
tt0098724,2,429
tt0098724,3,706
tt0098724,4,1371
tt0098724,5,3219
tt0098724,6,7920
tt0098724,7,16053
tt0098724,8,14731
tt0098724,9,6752
tt0098724,10,4402
tt0098966,1,704
tt0098966,2,799
tt0098966,3,1622
tt0098966,4,3225
tt0098966,5,5908
tt0098966,6,5716
tt0098966,7,3431
tt0098966,8,1728
tt0098966,9,708
tt0098966,10,1511
tt0099005,1,535
tt0099005,2,498
tt0099005,3,1124
tt0099005,4,2651
tt0099005,5,6364
tt0099005,6,8662
tt0099005,7,5415
tt0099005,8,2159
tt0099005,9,674
tt0099005,10,1222
tt0099044,1,598
tt0099044,2,711
tt0099044,3,1448
tt0099044,4,3428
tt0099044,5,9098
tt0099044,6,13722
tt0099044,7,7898
tt0099044,8,3089
tt0099044,9,1012
tt0099044,10,1646
tt0099052,1,848
tt0099052,2,766
tt0099052,3,1521
tt0099052,4,3428
tt0099052,5,8736
tt0099052,6,19476
tt0099052,7,20962
tt0099052,8,10002
tt0099052,9,2801
tt0099052,10,3100
tt0099077,1,568
tt0099077,2,326
tt0099077,3,428
tt0099077,4,1119
tt0099077,5,2968
tt0099077,6,9977
tt0099077,7,33535
tt0099077,8,52868
tt0099077,9,25547
tt0099077,10,18056
tt0099088,1,1789
tt0099088,2,1499
tt0099088,3,2928
tt0099088,4,6618
tt0099088,5,19421
tt0099088,6,58594
tt0099088,7,138306
tt0099088,8,121652
tt0099088,9,49888
tt0099088,10,52821
tt0099141,1,723
tt0099141,2,704
tt0099141,3,1405
tt0099141,4,3495
tt0099141,5,8631
tt0099141,6,13953
tt0099141,7,9612
tt0099141,8,3862
tt0099141,9,1246
tt0099141,10,2028
tt0099165,1,965
tt0099165,2,933
tt0099165,3,1853
tt0099165,4,3221
tt0099165,5,5341
tt0099165,6,6025
tt0099165,7,3798
tt0099165,8,1898
tt0099165,9,621
tt0099165,10,900
tt0099253,1,1101
tt0099253,2,1134
tt0099253,3,2118
tt0099253,4,4469
tt0099253,5,10111
tt0099253,6,13497
tt0099253,7,9462
tt0099253,8,5089
tt0099253,9,2076
tt0099253,10,4544
tt0099329,1,1328
tt0099329,2,1130
tt0099329,3,1671
tt0099329,4,3103
tt0099329,5,6803
tt0099329,6,12525
tt0099329,7,14179
tt0099329,8,8867
tt0099329,9,4074
tt0099329,10,8131
tt0099334,1,387
tt0099334,2,188
tt0099334,3,259
tt0099334,4,433
tt0099334,5,1110
tt0099334,6,2523
tt0099334,7,5741
tt0099334,8,6584
tt0099334,9,3721
tt0099334,10,3877
tt0099348,1,2484
tt0099348,2,1227
tt0099348,3,1916
tt0099348,4,3184
tt0099348,5,7093
tt0099348,6,16929
tt0099348,7,47028
tt0099348,8,86805
tt0099348,9,56322
tt0099348,10,47453
tt0099365,1,886
tt0099365,2,779
tt0099365,3,1566
tt0099365,4,3319
tt0099365,5,8033
tt0099365,6,17682
tt0099365,7,18927
tt0099365,8,9158
tt0099365,9,2570
tt0099365,10,3235
tt0099371,1,1730
tt0099371,2,1520
tt0099371,3,3104
tt0099371,4,6612
tt0099371,5,15450
tt0099371,6,25493
tt0099371,7,20333
tt0099371,8,9315
tt0099371,9,3091
tt0099371,10,4404
tt0099422,1,1173
tt0099422,2,1207
tt0099422,3,2111
tt0099422,4,4547
tt0099422,5,10057
tt0099422,6,16471
tt0099422,7,14004
tt0099422,8,7168
tt0099422,9,2530
tt0099422,10,3811
tt0099423,1,1902
tt0099423,2,1573
tt0099423,3,2612
tt0099423,4,6384
tt0099423,5,18559
tt0099423,6,58336
tt0099423,7,134912
tt0099423,8,88647
tt0099423,9,29690
tt0099423,10,24951
tt0099472,1,305
tt0099472,2,211
tt0099472,3,333
tt0099472,4,802
tt0099472,5,2218
tt0099472,6,5835
tt0099472,7,9120
tt0099472,8,4613
tt0099472,9,1601
tt0099472,10,2439
tt0099487,1,2715
tt0099487,2,1530
tt0099487,3,2467
tt0099487,4,5016
tt0099487,5,12615
tt0099487,6,36571
tt0099487,7,101934
tt0099487,8,165484
tt0099487,9,87571
tt0099487,10,81616
tt0099528,1,691
tt0099528,2,620
tt0099528,3,1370
tt0099528,4,2206
tt0099528,5,4102
tt0099528,6,6743
tt0099528,7,7214
tt0099528,8,5394
tt0099528,9,2382
tt0099528,10,2899
tt0099558,1,233
tt0099558,2,111
tt0099558,3,187
tt0099558,4,421
tt0099558,5,1157
tt0099558,6,3091
tt0099558,7,6463
tt0099558,8,5018
tt0099558,9,1984
tt0099558,10,2635
tt0099582,1,791
tt0099582,2,793
tt0099582,3,1531
tt0099582,4,3499
tt0099582,5,9375
tt0099582,6,22840
tt0099582,7,28329
tt0099582,8,13717
tt0099582,9,4181
tt0099582,10,3807
tt0099615,1,254
tt0099615,2,178
tt0099615,3,362
tt0099615,4,922
tt0099615,5,2460
tt0099615,6,5456
tt0099615,7,5873
tt0099615,8,3165
tt0099615,9,1227
tt0099615,10,1103
tt0099653,1,1959
tt0099653,2,1619
tt0099653,3,2799
tt0099653,4,5738
tt0099653,5,14617
tt0099653,6,35796
tt0099653,7,67439
tt0099653,8,48996
tt0099653,9,20791
tt0099653,10,21950
tt0099674,1,3867
tt0099674,2,1927
tt0099674,3,3335
tt0099674,4,6273
tt0099674,5,14993
tt0099674,6,40321
tt0099674,7,99470
tt0099674,8,121368
tt0099674,9,57042
tt0099674,10,53766
tt0099685,1,8288
tt0099685,2,2645
tt0099685,3,3602
tt0099685,4,5767
tt0099685,5,12804
tt0099685,6,33630
tt0099685,7,114480
tt0099685,8,288018
tt0099685,9,369076
tt0099685,10,333300
tt0099699,1,419
tt0099699,2,361
tt0099699,3,607
tt0099699,4,1486
tt0099699,5,3586
tt0099699,6,6971
tt0099699,7,6221
tt0099699,8,3064
tt0099699,9,1086
tt0099699,10,1161
tt0099700,1,1309
tt0099700,2,1389
tt0099700,3,2733
tt0099700,4,6027
tt0099700,5,13967
tt0099700,6,28748
tt0099700,7,26945
tt0099700,8,13874
tt0099700,9,5045
tt0099700,10,6534
tt0099703,1,406
tt0099703,2,298
tt0099703,3,501
tt0099703,4,987
tt0099703,5,2249
tt0099703,6,5090
tt0099703,7,8716
tt0099703,8,5959
tt0099703,9,2592
tt0099703,10,1964
tt0099726,1,427
tt0099726,2,257
tt0099726,3,427
tt0099726,4,787
tt0099726,5,2013
tt0099726,6,4400
tt0099726,7,6782
tt0099726,8,4419
tt0099726,9,1660
tt0099726,10,1683
tt0099739,1,1000
tt0099739,2,811
tt0099739,3,1357
tt0099739,4,2810
tt0099739,5,5818
tt0099739,6,7961
tt0099739,7,5389
tt0099739,8,2583
tt0099739,9,994
tt0099739,10,2204
tt0099763,1,591
tt0099763,2,444
tt0099763,3,697
tt0099763,4,1200
tt0099763,5,2724
tt0099763,6,6307
tt0099763,7,10798
tt0099763,8,8377
tt0099763,9,3505
tt0099763,10,3105
tt0099785,1,3455
tt0099785,2,2837
tt0099785,3,4478
tt0099785,4,8376
tt0099785,5,21140
tt0099785,6,58080
tt0099785,7,152049
tt0099785,8,171748
tt0099785,9,78753
tt0099785,10,96944
tt0099810,1,1032
tt0099810,2,589
tt0099810,3,996
tt0099810,4,2139
tt0099810,5,6253
tt0099810,6,19217
tt0099810,7,53930
tt0099810,8,69863
tt0099810,9,29941
tt0099810,10,20537
tt0099850,1,247
tt0099850,2,167
tt0099850,3,359
tt0099850,4,792
tt0099850,5,2205
tt0099850,6,5790
tt0099850,7,6648
tt0099850,8,3086
tt0099850,9,957
tt0099850,10,850
tt0099871,1,1026
tt0099871,2,595
tt0099871,3,993
tt0099871,4,1918
tt0099871,5,4502
tt0099871,6,12178
tt0099871,7,28109
tt0099871,8,32720
tt0099871,9,16212
tt0099871,10,12637
tt0099892,1,1250
tt0099892,2,1135
tt0099892,3,1891
tt0099892,4,3490
tt0099892,5,6864
tt0099892,6,8086
tt0099892,7,6124
tt0099892,8,3803
tt0099892,9,2141
tt0099892,10,3350
tt0099938,1,1737
tt0099938,2,2272
tt0099938,3,4240
tt0099938,4,9713
tt0099938,5,23151
tt0099938,6,43995
tt0099938,7,37502
tt0099938,8,16878
tt0099938,9,5469
tt0099938,10,8065
tt0099939,1,381
tt0099939,2,336
tt0099939,3,528
tt0099939,4,1122
tt0099939,5,2840
tt0099939,6,6881
tt0099939,7,12169
tt0099939,8,7848
tt0099939,9,3159
tt0099939,10,3210
tt0100029,1,573
tt0100029,2,545
tt0100029,3,1022
tt0100029,4,2279
tt0100029,5,5585
tt0100029,6,9711
tt0100029,7,7915
tt0100029,8,4266
tt0100029,9,1629
tt0100029,10,3834
tt0100050,1,2832
tt0100050,2,3523
tt0100050,3,5855
tt0100050,4,9483
tt0100050,5,10634
tt0100050,6,7320
tt0100050,7,3704
tt0100050,8,1678
tt0100050,9,665
tt0100050,10,1749
tt0100054,1,627
tt0100054,2,450
tt0100054,3,1008
tt0100054,4,1804
tt0100054,5,3927
tt0100054,6,8481
tt0100054,7,8404
tt0100054,8,4062
tt0100054,9,1263
tt0100054,10,1517
tt0100114,1,725
tt0100114,2,506
tt0100114,3,872
tt0100114,4,1730
tt0100114,5,4083
tt0100114,6,5956
tt0100114,7,4209
tt0100114,8,2074
tt0100114,9,867
tt0100114,10,1872
tt0100133,1,320
tt0100133,2,151
tt0100133,3,256
tt0100133,4,583
tt0100133,5,1920
tt0100133,6,5535
tt0100133,7,9766
tt0100133,8,6120
tt0100133,9,2314
tt0100133,10,2165
tt0100135,1,454
tt0100135,2,534
tt0100135,3,930
tt0100135,4,2019
tt0100135,5,4683
tt0100135,6,6955
tt0100135,7,4950
tt0100135,8,2316
tt0100135,9,859
tt0100135,10,1739
tt0100140,1,354
tt0100140,2,269
tt0100140,3,523
tt0100140,4,1231
tt0100140,5,3241
tt0100140,6,7342
tt0100140,7,9392
tt0100140,8,5613
tt0100140,9,2140
tt0100140,10,3176
tt0100150,1,1213
tt0100150,2,506
tt0100150,3,806
tt0100150,4,1579
tt0100150,5,4293
tt0100150,6,11459
tt0100150,7,30879
tt0100150,8,44733
tt0100150,9,23558
tt0100150,10,18039
tt0100157,1,692
tt0100157,2,464
tt0100157,3,635
tt0100157,4,1388
tt0100157,5,4382
tt0100157,6,14472
tt0100157,7,51671
tt0100157,8,84577
tt0100157,9,35412
tt0100157,10,23066
tt0100212,1,293
tt0100212,2,311
tt0100212,3,597
tt0100212,4,1320
tt0100212,5,3031
tt0100212,6,5460
tt0100212,7,5044
tt0100212,8,2877
tt0100212,9,1095
tt0100212,10,1592
tt0100234,1,228
tt0100234,2,102
tt0100234,3,130
tt0100234,4,206
tt0100234,5,434
tt0100234,6,1163
tt0100234,7,3013
tt0100234,8,5548
tt0100234,9,4804
tt0100234,10,5028
tt0100240,1,1258
tt0100240,2,1299
tt0100240,3,2231
tt0100240,4,4093
tt0100240,5,6238
tt0100240,6,5160
tt0100240,7,2943
tt0100240,8,1399
tt0100240,9,600
tt0100240,10,1345
tt0100258,1,717
tt0100258,2,413
tt0100258,3,701
tt0100258,4,1386
tt0100258,5,3472
tt0100258,6,8010
tt0100258,7,13017
tt0100258,8,7956
tt0100258,9,3325
tt0100258,10,4431
tt0100260,1,414
tt0100260,2,387
tt0100260,3,671
tt0100260,4,1281
tt0100260,5,2626
tt0100260,6,4925
tt0100260,7,5957
tt0100260,8,3758
tt0100260,9,1750
tt0100260,10,2577
tt0100263,1,728
tt0100263,2,432
tt0100263,3,613
tt0100263,4,1341
tt0100263,5,3302
tt0100263,6,8871
tt0100263,7,20961
tt0100263,8,21487
tt0100263,9,9156
tt0100263,10,6414
tt0100318,1,263
tt0100318,2,199
tt0100318,3,455
tt0100318,4,948
tt0100318,5,2638
tt0100318,6,6018
tt0100318,7,6230
tt0100318,8,2738
tt0100318,9,818
tt0100318,10,920
tt0100403,1,2084
tt0100403,2,2409
tt0100403,3,4477
tt0100403,4,10134
tt0100403,5,24013
tt0100403,6,46683
tt0100403,7,43152
tt0100403,8,21242
tt0100403,9,7233
tt0100403,10,10625
tt0100404,1,293
tt0100404,2,139
tt0100404,3,358
tt0100404,4,806
tt0100404,5,2599
tt0100404,6,8798
tt0100404,7,16930
tt0100404,8,8924
tt0100404,9,2606
tt0100404,10,1779
tt0100405,1,3714
tt0100405,2,2440
tt0100405,3,3843
tt0100405,4,8175
tt0100405,5,20450
tt0100405,6,52730
tt0100405,7,99071
tt0100405,8,72131
tt0100405,9,32710
tt0100405,10,36299
tt0100419,1,1651
tt0100419,2,1525
tt0100419,3,2207
tt0100419,4,3559
tt0100419,5,5933
tt0100419,6,6532
tt0100419,7,4453
tt0100419,8,2262
tt0100419,9,849
tt0100419,10,2565
tt0100436,1,407
tt0100436,2,254
tt0100436,3,323
tt0100436,4,669
tt0100436,5,1738
tt0100436,6,3969
tt0100436,7,8184
tt0100436,8,6565
tt0100436,9,3398
tt0100436,10,4017
tt0100449,1,210
tt0100449,2,151
tt0100449,3,251
tt0100449,4,658
tt0100449,5,1709
tt0100449,6,4447
tt0100449,7,6724
tt0100449,8,3890
tt0100449,9,1494
tt0100449,10,1685
tt0100477,1,338
tt0100477,2,234
tt0100477,3,469
tt0100477,4,1151
tt0100477,5,3582
tt0100477,6,9503
tt0100477,7,14852
tt0100477,8,7606
tt0100477,9,2821
tt0100477,10,3680
tt0100502,1,1677
tt0100502,2,1897
tt0100502,3,3686
tt0100502,4,8191
tt0100502,5,18168
tt0100502,6,24506
tt0100502,7,15985
tt0100502,8,7249
tt0100502,9,2411
tt0100502,10,4430
tt0100507,1,4576
tt0100507,2,5286
tt0100507,3,9778
tt0100507,4,19625
tt0100507,5,33898
tt0100507,6,30454
tt0100507,7,17677
tt0100507,8,7877
tt0100507,9,3121
tt0100507,10,8225
tt0100514,1,463
tt0100514,2,492
tt0100514,3,959
tt0100514,4,2185
tt0100514,5,5757
tt0100514,6,9006
tt0100514,7,5401
tt0100514,8,1955
tt0100514,9,614
tt0100514,10,1109
tt0100519,1,426
tt0100519,2,288
tt0100519,3,344
tt0100519,4,550
tt0100519,5,1096
tt0100519,6,2241
tt0100519,7,4001
tt0100519,8,5078
tt0100519,9,3934
tt0100519,10,5035
tt0100685,1,184
tt0100685,2,125
tt0100685,3,198
tt0100685,4,363
tt0100685,5,1102
tt0100685,6,3389
tt0100685,7,7174
tt0100685,8,6077
tt0100685,9,2468
tt0100685,10,2193
tt0100758,1,1174
tt0100758,2,1029
tt0100758,3,1839
tt0100758,4,3822
tt0100758,5,8926
tt0100758,6,18475
tt0100758,7,24805
tt0100758,8,15700
tt0100758,9,6780
tt0100758,10,13706
tt0100802,1,1575
tt0100802,2,1162
tt0100802,3,2011
tt0100802,4,4394
tt0100802,5,12064
tt0100802,6,36647
tt0100802,7,96339
tt0100802,8,110099
tt0100802,9,41987
tt0100802,10,29868
tt0100814,1,969
tt0100814,2,861
tt0100814,3,1575
tt0100814,4,3016
tt0100814,5,7830
tt0100814,6,21114
tt0100814,7,45051
tt0100814,8,33945
tt0100814,9,12825
tt0100814,10,14126
tt0100935,1,1348
tt0100935,2,983
